date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-05-16,741.92,524.64,391.23,332.67,278.31,321.18,317.81,340.92,571.05,687.87,673.83,600.77,636.54,652.54,509.28,563.42,579.99,639.21,757.34,906.41,986.86,914.02,944.07,986.63
2019-05-17,770.79,581.21,434.17,377.26,331.18,315.91,332.48,357.12,617.31,661.38,665.65,614.02,680.75,666.04,590.68,579.54,681.71,678.42,822.55,865.68,892.79,855.61,869.33,876.82
2019-05-18,745.44,576.23,485.87,398.89,355.17,366.48,367.71,352.04,428.81,581.45,606.78,614.81,625.9,572.69,561.64,550.0,608.61,577.72,613.9,758.07,749.17,759.34,748.31,798.67
2019-05-19,726.12,548.26,430.84,406.5,348.09,353.09,320.36,340.28,421.96,536.35,592.29,588.75,710.9,663.97,625.27,667.51,610.61,693.47,645.48,820.3,915.74,937.12,959.25,917.11
2019-05-20,768.21,591.05,468.45,432.0,330.38,370.76,371.7,413.23,601.26,630.86,629.53,563.36,611.26,581.97,506.05,562.59,614.51,626.02,668.29,782.83,823.76,894.05,869.6,888.25
2019-05-21,758.55,617.62,424.16,362.52,348.92,346.66,341.82,344.14,597.34,694.24,696.89,603.73,674.08,606.92,605.29,539.33,632.36,619.57,712.38,822.69,905.89,934.96,957.1,1016.04
2019-05-22,793.65,605.26,461.35,431.96,357.78,352.08,365.46,372.98,603.56,687.03,723.63,640.72,776.68,722.61,628.3,647.89,730.21,774.21,750.46,864.22,1054.98,980.17,1051.75,1061.88
2019-05-23,911.29,670.2,547.65,443.34,411.8,370.29,364.64,409.54,649.88,751.15,762.14,713.6,801.68,745.07,635.29,640.44,759.94,811.16,863.14,980.05,1024.95,1054.2,1094.82,1133.09
2019-05-24,986.61,758.31,611.2,504.87,467.72,452.98,453.5,451.26,634.78,711.63,761.77,722.95,808.46,748.3,683.06,717.81,756.58,807.9,783.84,891.07,891.27,945.56,1032.68,1051.69
2019-05-25,914.87,741.04,622.38,559.34,504.24,474.78,427.17,423.47,489.98,644.79,640.49,623.55,698.8,800.25,695.2,704.07,700.36,695.64,737.46,883.12,857.38,876.93,930.2,893.51
2019-05-26,754.9,649.49,538.61,506.94,427.87,443.97,410.0,405.24,472.58,578.66,571.04,605.59,649.64,638.21,613.84,700.11,747.05,731.38,740.33,866.22,936.74,1007.74,1025.12,1054.7
2019-05-27,888.32,714.92,579.27,509.03,418.92,459.59,440.33,446.25,651.3,695.25,702.03,718.51,778.01,828.62,667.7,645.44,645.77,659.91,712.59,756.67,896.73,824.98,840.53,856.65
2019-05-28,701.71,545.19,435.43,351.57,332.36,354.31,350.41,333.89,578.03,661.41,621.88,587.01,643.09,646.5,524.35,634.84,589.11,624.27,672.98,812.81,940.05,891.94,902.65,1041.04
2019-05-29,793.97,585.67,470.57,421.78,343.71,378.45,379.18,397.33,553.64,729.03,697.02,647.41,621.58,656.62,607.98,600.77,665.67,672.58,761.17,775.54,902.62,890.99,950.07,1007.15
2019-05-30,781.64,616.6,473.1,404.86,392.83,394.68,382.7,377.35,598.54,708.89,649.66,605.9,651.02,594.22,497.95,560.24,584.1,615.05,667.93,812.72,914.26,854.19,890.45,919.36
2019-05-31,802.45,608.45,429.01,411.62,362.75,422.69,308.67,353.89,591.83,654.92,645.43,614.09,651.64,622.76,587.89,547.39,617.34,629.11,706.64,786.87,846.25,867.65,850.6,851.37
2019-06-01,719.28,580.1,443.35,429.04,392.63,409.34,366.91,354.03,437.4,571.2,616.45,550.37,702.02,613.36,572.92,550.01,605.05,587.31,624.69,722.15,733.73,768.27,738.36,835.08
2019-06-02,705.23,530.44,455.45,408.12,353.83,387.18,344.44,355.46,434.23,528.61,570.83,510.05,672.55,660.3,587.36,691.76,676.56,641.34,643.49,804.86,837.45,936.27,937.93,967.81
2019-06-03,788.41,632.35,494.84,419.35,349.94,366.33,351.75,381.15,587.13,712.83,664.34,680.48,701.51,689.97,599.96,627.84,725.18,776.94,857.12,948.74,983.57,1029.84,1099.8,1108.95
2019-06-04,906.1,656.5,548.56,457.45,430.48,452.61,396.15,435.29,634.38,725.81,698.14,703.8,797.13,746.45,681.78,720.38,804.09,790.58,872.45,966.71,1086.5,1110.73,1177.25,1202.38
2019-06-05,1015.4,792.48,669.38,571.61,464.49,492.93,469.19,450.46,633.76,754.12,777.24,718.21,828.3,878.57,801.72,800.55,892.01,876.02,965.07,998.59,1127.99,1150.4,1160.88,1261.06
2019-06-06,1076.04,940.39,758.21,645.5,569.79,562.74,511.14,513.82,683.68,742.58,784.67,751.92,832.87,811.0,802.29,766.19,819.81,767.81,1001.41,829.76,890.3,933.54,872.34,899.7
2019-06-07,809.49,696.6,573.68,490.5,457.28,436.1,457.2,423.25,500.75,564.25,574.36,554.7,641.64,658.79,584.7,556.71,611.89,598.53,597.59,742.47,776.64,726.27,764.23,805.07
2019-06-08,729.45,618.36,567.13,474.43,446.74,467.49,404.36,372.96,437.02,557.45,572.93,574.25,585.82,652.84,623.85,683.44,658.59,615.13,672.78,756.37,713.45,818.4,773.47,768.45
2019-06-09,798.23,674.99,613.1,557.78,488.89,494.22,481.87,442.96,508.51,559.99,577.22,643.08,710.83,731.97,718.18,801.34,851.96,827.75,789.0,905.09,943.92,1023.95,1175.58,1082.41
2019-06-10,995.78,815.46,686.47,625.11,552.37,508.78,528.99,519.42,633.45,673.92,642.95,732.16,790.83,874.87,797.94,724.87,814.02,799.41,794.43,920.09,992.04,1034.1,1031.01,1101.87
2019-06-11,949.05,753.42,635.74,543.36,463.82,466.11,448.97,445.46,599.39,718.86,632.71,700.63,741.64,756.45,681.12,696.12,723.77,728.13,814.44,911.31,1045.36,1038.83,1108.87,1135.82
2019-06-12,973.37,799.27,657.35,574.89,483.61,493.52,449.67,440.72,611.99,658.91,697.97,655.07,762.29,763.76,662.51,602.12,754.83,743.32,714.42,882.84,951.58,968.46,960.82,1023.71
2019-06-13,983.91,777.64,634.0,512.41,492.63,475.45,451.27,435.4,634.0,701.63,676.52,573.98,750.18,693.58,547.21,606.91,602.46,613.0,664.55,740.54,848.88,861.19,893.96,874.98
2019-06-14,771.62,567.02,483.82,411.86,382.17,405.19,375.96,352.68,563.17,552.41,688.23,591.9,733.64,690.55,573.12,607.0,719.08,685.2,680.92,751.97,810.05,798.68,844.4,858.9
2019-06-15,780.71,632.66,538.49,473.24,396.06,394.18,373.18,368.45,512.68,589.92,602.28,601.97,694.23,745.13,680.68,732.16,797.15,713.26,720.09,855.58,835.34,900.69,957.76,984.2
2019-06-16,971.96,834.03,694.45,606.62,551.56,534.63,510.68,504.87,511.42,652.44,694.8,629.12,771.53,793.98,782.24,803.37,841.13,835.05,760.2,895.09,967.21,997.92,1090.06,1156.99
2019-06-17,1020.31,861.41,737.53,638.45,572.22,561.74,525.81,533.23,627.25,724.36,745.84,697.5,838.82,768.59,740.82,837.03,813.9,722.98,799.32,940.08,956.69,975.26,1049.69,1130.2
2019-06-18,1055.0,812.19,701.2,622.39,513.63,524.66,520.36,480.04,610.65,710.89,659.01,732.02,764.47,713.81,665.16,743.53,715.42,688.08,662.42,776.89,919.19,882.66,927.64,964.97
2019-06-19,868.59,732.42,606.58,526.19,464.89,462.14,441.77,430.17,614.3,691.17,705.57,720.42,764.25,691.17,637.61,680.56,673.85,653.03,630.94,824.37,859.06,841.17,839.87,918.66
2019-06-20,902.13,715.92,550.46,494.6,465.36,477.15,433.88,428.76,557.78,672.95,633.0,566.77,643.18,587.91,546.86,579.14,602.85,548.24,622.1,691.03,735.88,783.77,747.99,809.7
2019-06-21,685.6,578.55,481.26,428.19,363.17,397.88,402.12,378.34,452.97,606.35,639.98,532.33,629.1,554.43,527.36,607.2,604.0,563.16,605.3,676.86,703.32,737.41,767.92,765.06
2019-06-22,648.19,569.86,473.41,383.52,370.0,407.84,376.11,366.17,432.25,543.84,585.44,523.75,584.58,565.46,472.14,500.87,535.88,493.52,545.08,592.4,653.69,668.27,657.64,700.67
2019-06-23,644.69,536.76,433.74,412.97,359.05,367.05,359.09,334.01,446.57,512.97,531.4,463.36,609.13,581.93,521.46,557.35,587.85,511.01,497.05,634.56,658.76,678.46,714.61,732.3
2019-06-24,654.68,508.53,428.94,391.36,359.0,418.62,368.08,373.3,449.9,578.41,516.12,499.29,576.78,564.18,550.19,563.89,564.51,528.22,530.02,595.58,502.24,629.15,701.09,743.09
2019-06-25,619.28,493.69,456.15,391.14,346.17,346.51,359.18,365.55,488.24,638.11,550.02,527.0,599.68,497.29,475.17,525.12,518.24,459.51,542.86,578.95,569.97,646.61,642.63,691.92
2019-06-26,623.53,509.75,411.6,359.65,330.18,324.58,337.06,318.13,429.72,608.54,544.69,504.44,560.07,463.4,524.36,486.31,513.22,484.46,501.58,600.44,600.83,592.63,609.59,737.21
2019-06-27,653.7,473.46,429.18,380.12,330.94,317.4,340.94,370.92,472.07,555.8,578.17,499.5,600.1,519.95,539.45,564.17,587.06,566.45,577.76,694.51,697.22,753.6,730.45,833.69
2019-06-28,770.83,597.48,503.44,429.09,396.39,401.94,403.45,378.98,539.89,661.48,666.3,628.45,769.14,782.19,750.41,741.62,760.22,774.24,770.33,895.3,935.44,978.58,1011.34,1060.99
2019-06-29,982.38,880.05,737.99,640.58,593.08,583.95,527.5,529.42,661.38,744.22,658.03,603.83,723.92,711.9,567.09,545.85,613.92,586.34,725.2,836.65,890.84,868.56,862.81,944.9
2019-06-30,845.5,722.62,649.68,541.62,489.15,447.68,463.67,450.13,541.67,628.29,582.35,573.97,658.0,646.2,528.36,588.88,575.42,556.61,599.36,651.84,689.01,730.89,795.01,801.67
2019-07-01,757.51,602.72,538.74,486.83,432.03,426.84,397.28,405.71,507.59,589.11,489.73,558.3,659.97,587.07,516.28,552.43,588.68,501.72,495.48,599.55,644.47,658.62,645.32,795.41
2019-07-02,672.12,568.07,469.98,424.81,385.57,354.9,370.66,354.97,453.78,608.55,565.58,505.72,550.44,528.78,474.07,528.74,488.72,419.42,490.3,616.77,640.99,652.27,605.48,694.95
2019-07-03,630.1,518.46,409.39,348.78,359.64,340.84,344.4,371.18,476.78,642.67,469.19,543.1,639.72,632.99,507.44,561.64,589.68,519.97,520.52,628.98,670.88,685.36,699.25,782.07
2019-07-04,706.1,558.26,459.11,378.4,375.33,347.01,335.87,366.18,462.45,590.86,581.58,531.34,649.67,569.77,531.02,550.03,553.01,494.18,520.65,653.47,678.25,631.3,616.83,717.62
2019-07-05,646.33,506.3,410.85,386.99,351.77,363.98,340.89,336.53,468.15,562.65,482.96,479.42,558.91,518.38,496.97,537.92,543.64,522.83,513.57,579.39,573.6,588.16,642.31,692.0
2019-07-06,638.24,549.95,431.71,378.12,353.29,351.61,365.71,361.06,423.29,510.78,529.94,486.74,556.99,543.1,487.11,533.14,509.41,509.21,558.15,582.56,619.97,605.88,646.01,732.41
2019-07-07,605.21,529.85,458.27,391.57,360.71,353.6,395.61,350.23,452.22,489.87,507.69,495.55,560.91,575.8,480.48,503.66,551.23,597.42,510.79,627.59,631.94,679.41,724.43,787.98
2019-07-08,679.19,565.05,494.0,452.53,371.04,372.15,391.54,347.76,535.81,654.15,567.21,581.94,628.61,572.33,564.96,516.16,571.83,548.19,539.53,617.26,637.56,614.3,604.92,753.63
2019-07-09,714.89,564.51,471.61,430.06,373.11,414.31,375.28,349.96,518.18,593.46,496.26,472.33,528.23,501.08,444.98,434.95,487.13,436.52,473.83,585.23,578.23,546.39,555.92,628.42
2019-07-10,555.54,416.61,354.95,314.75,285.53,289.3,285.58,295.79,461.97,551.03,546.73,451.6,506.13,498.03,462.31,450.08,474.83,420.94,458.23,546.79,558.08,528.56,514.6,627.25
2019-07-11,519.91,436.98,359.52,319.8,298.42,303.22,318.15,311.34,452.03,570.68,521.45,513.39,532.9,535.36,532.09,567.25,553.72,509.8,488.49,607.91,583.73,598.7,597.28,690.04
2019-07-12,619.23,525.34,440.66,415.39,363.85,347.3,343.1,367.69,472.93,549.55,534.09,506.36,536.81,487.43,500.78,479.81,509.14,436.02,457.73,555.33,536.06,484.76,488.88,529.82
2019-07-13,456.64,411.06,332.94,292.93,289.89,353.68,306.53,290.95,381.94,482.88,484.38,394.36,444.81,463.1,356.61,402.76,381.52,406.98,426.74,503.1,489.16,479.1,505.6,511.16
2019-07-14,449.89,390.27,321.99,309.22,275.12,293.34,284.08,302.41,377.75,471.01,419.75,401.12,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,423.04,451.49,446.3,472.58,439.48,487.49,443.12,420.91,550.93,517.17,472.57,491.83,574.26
2019-07-16,493.51,395.96,348.14,311.05,277.26,289.15,305.64,274.98,388.31,563.93,566.68,478.93,486.79,484.25,417.32,432.29,477.56,430.07,492.23,558.97,577.58,558.35,516.59,558.75
2019-07-17,519.35,422.63,346.24,320.93,292.64,301.26,312.99,309.27,445.98,589.22,556.74,485.7,572.92,539.1,473.87,490.69,526.82,456.15,496.14,645.69,561.4,542.96,511.86,685.14
2019-07-18,555.49,484.02,403.67,384.38,348.88,361.81,336.26,347.09,483.6,621.05,604.71,495.08,557.83,532.19,480.77,459.92,532.42,509.72,487.28,574.86,582.35,540.58,604.17,700.67
2019-07-19,604.81,544.5,459.19,402.39,370.23,392.67,384.47,390.68,509.79,545.94,580.92,507.39,526.23,524.4,513.05,468.97,538.78,461.97,487.75,562.03,558.45,557.74,561.19,561.27
2019-07-20,566.08,499.46,422.98,407.18,343.52,359.25,352.38,350.97,469.8,525.05,523.7,448.12,521.13,546.17,491.61,501.01,534.38,503.92,547.76,573.33,570.26,591.19,621.96,601.87
2019-07-21,540.02,451.41,408.9,381.28,340.29,348.68,350.23,343.0,472.47,572.38,515.15,486.44,582.47,594.05,564.94,511.6,619.4,523.5,517.25,607.96,644.56,631.67,650.12,658.68
2019-07-22,611.59,526.13,453.61,428.39,384.55,431.15,433.77,457.88,572.54,686.85,586.47,634.86,641.9,648.12,595.82,625.43,639.05,621.69,591.19,706.33,696.13,653.47,676.09,760.78
2019-07-23,699.21,611.71,517.53,488.37,463.5,485.05,490.09,524.21,694.9,800.46,701.19,635.08,677.23,694.33,577.76,632.98,657.84,639.28,579.69,681.66,708.79,711.1,704.79,760.29
2019-07-24,679.89,625.21,556.83,533.32,532.71,543.14,518.75,531.95,646.09,759.29,678.17,606.68,691.17,689.45,562.72,547.37,679.19,625.35,611.47,688.06,712.27,731.45,757.71,796.22
2019-07-25,732.73,653.13,593.53,547.68,506.21,557.64,550.93,549.38,611.39,717.22,649.61,702.42,687.91,692.68,575.59,625.13,641.85,623.07,581.56,728.35,742.22,752.59,756.28,814.93
2019-07-26,761.13,682.32,627.0,588.69,556.89,583.1,553.73,564.83,666.27,790.58,679.49,594.27,713.71,681.41,659.23,655.72,688.34,600.67,638.28,751.49,758.2,699.43,790.09,786.49
2019-07-27,745.55,670.4,623.7,595.7,568.9,576.43,565.78,585.17,722.39,738.5,726.33,646.33,732.38,688.31,530.55,530.08,603.0,549.68,586.88,674.79,640.91,643.21,641.6,668.45
2019-07-28,606.82,571.16,532.47,504.81,483.44,491.95,476.72,466.19,528.87,658.36,610.87,567.58,610.32,636.85,532.09,565.5,645.38,606.09,580.02,680.48,637.05,673.47,726.18,701.2
2019-07-29,675.86,612.98,554.67,523.41,514.4,525.2,525.22,486.42,604.84,,,,,,,,,,,744.5,707.57,675.71,729.59,803.48
2019-07-30,707.44,670.51,576.16,563.93,540.63,530.69,546.17,,,,,,,,,,,,,,710.8,719.59,712.25,759.26
2019-07-31,741.64,645.23,582.87,559.6,527.94,586.08,543.08,526.94,643.23,723.35,696.31,639.28,744.54,688.95,589.07,599.35,657.82,643.45,638.67,729.6,741.56,713.4,703.29,770.99
2019-08-01,744.05,637.16,569.28,545.68,532.0,546.25,531.63,498.06,619.04,663.1,678.22,591.58,695.88,646.4,550.73,568.31,605.71,583.35,577.92,695.98,676.01,682.58,698.42,747.94
2019-08-02,721.3,607.13,569.75,532.33,518.77,503.76,528.6,517.19,615.76,682.72,561.06,586.81,625.14,654.25,554.37,558.2,631.78,540.51,600.15,669.98,685.97,677.37,690.58,686.18
2019-08-03,677.22,582.99,529.35,509.39,473.58,538.33,461.86,473.48,628.08,628.38,634.7,549.98,608.28,632.86,498.77,542.44,575.84,477.24,505.61,623.83,563.87,577.52,587.41,598.79
2019-08-04,561.65,505.59,463.82,422.75,401.71,425.05,415.67,389.79,431.88,524.62,495.62,407.91,431.01,442.57,405.12,426.42,453.66,416.41,457.78,586.27,564.57,575.51,584.02,547.18
2019-08-05,518.41,463.26,401.53,376.43,365.59,398.68,385.54,333.7,525.15,675.13,563.91,559.89,634.77,587.37,548.14,528.61,589.17,531.35,539.67,610.37,627.13,633.46,624.26,692.75
2019-08-06,596.57,510.03,449.89,423.21,397.75,394.28,428.04,411.85,476.46,670.65,524.59,541.72,560.09,549.65,495.99,487.24,518.61,533.48,510.31,650.72,611.13,642.11,624.1,691.15
2019-08-07,629.88,545.58,496.11,443.04,424.75,459.46,424.58,422.38,532.49,755.01,612.26,569.56,589.28,557.24,519.18,492.92,560.26,506.43,546.26,646.37,638.97,595.05,649.4,688.59
2019-08-08,655.48,548.86,485.46,474.22,448.19,475.98,473.73,457.19,541.17,649.56,601.85,557.42,679.77,612.68,517.27,562.16,568.06,548.15,571.29,713.14,650.16,639.39,702.98,742.86
2019-08-09,683.91,,512.94,501.65,471.27,500.97,461.18,443.54,574.89,656.2,571.92,523.93,655.43,620.34,549.04,517.92,530.07,485.8,510.9,673.05,607.52,612.33,616.05,615.11
2019-08-10,572.95,511.45,467.94,442.61,417.17,429.94,445.69,391.49,438.25,485.76,463.31,435.04,506.65,469.32,417.73,440.56,463.8,452.92,447.02,576.46,545.21,515.04,593.08,540.09
2019-08-11,482.82,427.62,398.19,380.93,370.89,358.51,354.59,352.88,409.36,433.23,447.54,400.18,559.09,486.15,415.03,437.77,491.49,514.67,467.01,608.83,552.34,584.35,589.68,585.74
2019-08-12,549.42,477.57,401.14,394.4,352.21,384.51,347.49,353.87,471.41,593.43,570.51,505.19,563.76,528.72,499.61,488.23,524.47,496.98,495.4,635.79,614.92,571.23,592.92,646.31
2019-08-13,621.14,503.88,436.36,427.79,386.19,410.89,386.18,399.17,529.68,653.76,609.66,547.89,556.02,508.0,555.89,626.87,596.91,475.49,479.41,610.25,612.09,609.01,623.86,701.78
2019-08-14,623.04,564.74,469.91,456.77,426.64,460.89,428.49,404.64,547.62,619.59,563.69,587.91,638.48,608.31,536.42,543.44,557.84,501.39,517.05,647.83,624.35,631.3,640.25,682.07
2019-08-15,639.22,534.92,464.65,436.4,415.02,450.78,415.23,424.5,513.66,645.74,574.12,519.69,654.59,620.99,539.14,533.21,596.92,561.24,496.65,673.11,632.85,636.01,666.84,684.21
2019-08-16,641.02,550.19,498.13,445.99,417.64,438.23,411.62,427.22,522.05,672.67,570.16,557.26,606.47,575.27,536.02,552.05,576.91,598.27,524.73,654.54,643.54,630.69,597.58,650.47
2019-08-17,632.61,549.35,493.36,479.36,412.74,443.7,427.25,399.93,474.25,619.3,567.59,530.85,590.32,629.35,548.28,607.9,611.02,565.22,562.32,672.14,638.8,639.21,657.64,627.05
2019-08-18,682.85,565.89,511.26,486.43,460.45,425.0,463.86,423.46,466.77,593.78,614.68,548.36,593.58,581.21,562.42,582.25,634.16,576.75,543.27,601.96,629.55,591.02,641.87,626.7
2019-08-19,582.57,490.75,466.48,440.26,385.31,436.77,425.14,416.19,497.73,658.21,546.0,507.26,620.75,605.08,530.35,554.03,574.31,524.32,505.86,595.19,557.37,552.78,580.31,604.68
2019-08-20,601.98,514.22,438.87,405.26,383.74,428.64,404.36,375.95,532.46,591.78,525.66,,,,,,,,,,,,,
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,516.56,580.63,516.24,533.81,624.78,593.92,588.46,631.97,686.31
2019-08-29,600.27,481.3,419.18,379.55,340.24,396.38,358.54,327.49,426.59,492.03,487.77,462.34,455.85,386.12,366.71,389.79,422.55,359.28,363.45,498.63,480.48,458.43,444.38,487.51
2019-08-30,412.7,343.76,282.01,293.27,254.93,306.82,290.96,289.05,397.77,480.39,444.07,443.19,498.98,468.26,452.31,437.73,535.0,459.21,451.97,526.49,533.31,554.19,586.32,593.03
2019-08-31,556.54,461.99,369.27,351.35,322.42,388.8,354.41,306.07,397.39,519.12,522.85,500.49,583.8,536.01,472.52,470.46,482.34,454.6,473.69,565.56,584.82,562.97,562.21,554.7
2019-09-01,483.64,388.31,318.5,294.48,299.17,349.37,289.31,292.71,340.99,446.31,352.98,340.57,407.46,366.65,353.85,386.05,435.15,363.11,362.4,462.48,447.56,460.36,472.92,440.81
2019-09-02,358.04,334.02,267.44,239.58,257.41,267.4,271.93,262.26,377.33,456.06,407.1,362.02,427.52,365.62,377.09,375.18,414.38,383.06,405.06,478.59,482.49,485.16,451.24,455.31
2019-09-03,421.1,307.29,274.24,235.05,256.78,291.14,272.73,261.04,396.76,480.37,426.32,426.24,426.84,394.93,419.45,425.52,467.87,428.03,503.55,577.36,555.52,504.97,505.27,511.38
2019-09-04,440.31,395.68,300.86,278.08,269.63,316.19,306.36,285.34,390.77,507.84,413.44,412.78,530.79,482.44,500.7,500.09,559.57,564.69,572.11,643.0,684.0,634.14,650.39,645.47
2019-09-05,556.25,430.75,344.75,291.53,288.28,356.35,344.13,321.43,445.6,539.77,581.89,594.45,640.3,634.98,595.87,617.08,611.61,558.02,600.45,747.71,751.14,722.5,802.41,728.62
2019-09-06,621.14,509.25,399.09,387.63,326.56,378.92,356.5,348.02,436.73,589.15,519.75,537.13,597.62,692.18,587.79,561.97,690.81,638.99,678.33,848.23,793.36,835.63,856.22,805.55
2019-09-07,679.76,560.57,446.92,403.05,393.04,407.41,396.03,358.16,,521.25,690.94,639.33,732.83,770.77,765.65,782.79,790.65,792.34,779.94,862.87,1009.42,986.56,981.28,931.88
2019-09-08,797.38,664.02,580.72,467.59,434.23,460.45,421.32,427.81,575.49,664.36,628.47,636.26,727.38,786.03,774.33,751.1,755.43,797.22,844.25,916.67,1027.43,1037.92,1082.38,1006.22
2019-09-09,884.82,724.14,559.81,483.77,471.75,492.27,467.12,462.01,622.86,655.27,707.65,733.25,802.04,787.57,657.28,658.82,743.9,729.21,1002.14,1029.57,1027.31,1095.46,1117.73,1082.24
2019-09-10,953.84,753.24,637.16,524.73,489.64,516.33,496.22,488.43,665.45,704.62,706.16,695.64,867.98,876.67,675.37,622.63,773.32,808.93,876.43,1239.08,1296.25,1267.79,1254.98,1172.73
2019-09-11,1036.35,817.88,654.7,608.82,549.66,599.04,517.59,540.41,663.87,682.48,667.88,704.84,908.77,1035.8,877.25,804.79,816.88,878.29,903.76,1143.9,1208.43,1184.51,1181.3,1184.39
2019-09-12,1026.42,798.41,662.05,598.68,561.3,570.18,525.61,483.98,628.07,724.23,710.62,698.27,869.69,887.69,747.67,736.8,831.23,728.03,803.82,1044.71,1056.65,999.75,1002.3,962.53
2019-09-13,845.47,728.9,621.68,545.32,473.23,494.86,476.11,451.05,546.15,682.0,659.81,649.65,803.18,861.22,798.89,693.44,776.69,636.59,732.17,870.45,887.43,883.04,930.54,930.76
2019-09-14,848.18,663.36,645.79,559.71,532.84,538.77,492.88,510.71,558.13,684.7,678.49,636.81,808.69,888.64,808.91,770.72,787.45,723.94,807.92,1009.74,1004.4,1028.0,1006.75,1001.32
2019-09-15,928.04,760.66,660.88,587.22,561.83,573.18,527.21,504.26,550.23,599.72,570.85,700.47,797.45,908.4,801.53,746.75,775.79,766.99,741.15,1024.29,981.99,972.01,975.37,989.95
2019-09-16,795.27,676.18,568.99,487.11,461.04,493.76,445.68,443.61,619.92,654.65,573.69,576.51,706.89,756.43,650.58,596.01,623.95,653.07,737.79,894.27,992.78,1040.33,1075.26,1024.38
2019-09-17,860.74,677.12,545.32,483.49,443.35,470.39,456.04,414.47,557.48,609.54,567.27,606.33,728.2,749.22,658.95,603.52,595.3,658.82,770.14,975.23,1009.57,1038.18,1031.54,1066.48
2019-09-18,876.88,680.84,543.3,491.24,447.42,459.23,445.44,453.68,627.43,640.08,592.87,535.55,691.3,759.38,663.51,669.71,665.05,671.63,779.55,882.58,993.22,1002.58,944.2,916.68
2019-09-19,787.41,594.2,466.74,416.11,374.6,421.69,397.31,387.99,,,,,,,,,,,,,,,,
2019-09-20,,,,,,,,,541.8,551.2,601.2,535.0,722.4,636.4,584.2,550.2,603.8,587.0,632.2,764.2,727.8,724.4,761.6,779.6
2019-09-21,678.8,513.2,428.8,387.4,345.8,400.0,369.6,345.0,488.2,549.0,511.0,506.0,601.0,581.4,486.0,513.2,523.8,475.8,575.4,627.4,720.2,702.6,658.8,620.2
2019-09-22,570.4,444.8,382.4,319.2,299.6,333.4,313.4,329.2,451.0,512.0,484.0,495.6,566.8,562.6,484.8,512.2,534.0,548.6,623.2,721.8,737.8,711.6,740.0,752.2
2019-09-23,599.2,445.6,350.8,310.8,288.2,334.8,299.6,322.4,507.4,555.4,484.6,535.4,582.4,529.0,476.8,443.4,488.6,538.0,641.6,687.2,706.2,714.4,841.0,812.2
2019-09-24,720.6,493.6,364.6,321.4,282.0,309.4,319.8,319.4,578.8,576.8,605.8,510.6,592.8,586.0,489.8,474.8,566.2,542.0,665.6,734.2,781.0,802.0,880.4,830.0
2019-09-25,741.4,549.0,414.4,362.8,290.2,393.2,357.4,324.2,612.0,592.6,571.4,542.8,607.0,586.6,567.4,563.4,673.0,574.0,724.0,782.0,819.0,820.0,827.0,881.2
2019-09-26,777.0,573.2,439.4,392.67,312.2,403.0,400.4,343.8,510.8,637.6,605.0,534.8,622.0,619.0,530.0,499.4,520.2,604.6,699.6,779.2,865.4,809.8,796.2,849.0
2019-09-27,735.6,568.8,431.6,358.4,330.0,387.8,335.8,336.0,544.8,648.0,620.8,491.6,568.0,612.8,573.8,534.2,591.0,604.8,656.0,721.4,706.6,777.2,825.2,834.6
2019-09-28,742.4,585.0,446.8,393.4,334.2,381.2,352.2,345.8,527.2,649.2,580.0,568.0,577.8,683.6,544.6,501.4,536.6,562.0,740.2,753.8,751.8,767.6,776.4,804.6
2019-09-29,737.2,597.8,490.2,405.6,367.2,407.4,382.8,352.4,530.4,648.0,537.2,577.4,630.6,631.6,541.8,561.2,596.0,562.6,597.2,668.0,679.2,663.4,673.0,697.2
2019-09-30,588.8,519.4,416.6,363.4,362.4,366.4,342.8,313.0,550.4,764.4,602.8,665.0,802.0,732.6,794.0,674.4,707.6,676.8,717.79,798.6,853.0,871.2,967.0,941.2
2019-10-01,867.0,707.8,612.0,595.2,506.8,479.8,449.6,444.6,,,,,,,,,,,,,664.2,693.2,701.8,693.8
2019-10-02,730.8,545.8,461.8,465.6,396.8,355.4,349.0,368.4,408.2,487.6,461.8,533.4,518.0,530.2,567.6,538.6,577.8,467.8,569.4,639.2,654.2,699.6,709.6,747.0
2019-10-03,675.6,567.2,473.8,444.2,392.0,389.4,345.0,349.4,445.0,552.8,546.2,512.6,564.0,569.0,569.4,566.8,620.2,526.6,632.4,643.8,727.2,773.6,795.0,848.2
