date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2018-05-09,216.48,243.48,226.92,218.28,224.76,209.4,488.76,606.84,732.84,873.84,865.08,938.64,922.56,841.44,847.56,836.04,840.24,827.88,565.2,404.64,346.32,294.0,254.88,235.68
2018-05-10,233.52,225.0,221.64,228.6,217.32,228.72,487.68,581.88,668.16,807.48,829.44,883.2,892.92,835.32,826.2,785.52,784.8,780.96,462.96,366.12,325.2,304.56,242.76,225.36
2018-05-11,230.16,235.98,220.2,215.04,231.0,233.28,442.32,537.96,668.64,802.32,847.2,885.0,885.84,820.32,856.8,826.68,825.96,775.68,498.6,430.2,328.2,308.88,260.4,232.8
2018-05-12,231.36,232.44,226.44,220.2,212.88,222.24,234.0,267.24,303.24,320.64,340.92,329.52,341.28,360.36,384.84,389.64,355.92,315.12,320.16,279.0,292.56,279.12,230.28,222.48
2018-05-13,216.48,211.56,216.36,210.6,228.6,222.1,241.92,224.16,263.88,267.66,308.52,312.12,276.36,325.8,332.64,328.44,379.92,363.84,348.24,277.92,286.92,294.36,247.08,226.68
2018-05-14,228.72,219.0,222.0,220.32,225.0,219.72,596.4,701.4,868.2,1025.04,980.76,1070.4,1032.48,1011.36,1031.28,1014.84,958.32,952.32,609.24,392.64,347.16,338.04,253.92,252.6
2018-05-15,238.2,247.8,240.84,238.08,239.4,252.24,673.44,822.48,914.76,1017.24,1133.04,1215.48,1135.56,1029.72,1123.44,1109.28,1082.04,1131.36,671.04,555.72,449.04,366.0,342.72,299.04
2018-05-16,298.44,294.48,294.12,284.16,282.0,278.28,750.84,935.16,1015.32,1104.6,1165.56,1237.08,1276.2,1156.44,1157.88,1178.76,1180.68,1123.2,613.32,535.92,463.08,379.8,348.84,333.12
2018-05-17,335.04,321.6,325.8,331.08,333.0,313.68,800.28,929.16,1000.2,1200.96,1116.84,1221.84,1198.68,1107.0,1112.64,1113.48,1052.04,1018.8,577.08,498.48,438.84,381.84,318.3,326.52
2018-05-18,308.16,306.36,306.84,296.4,314.16,318.74,786.36,909.36,989.16,1209.48,1082.28,1212.36,1218.96,1082.52,1126.44,1066.68,1107.96,976.68,587.4,389.88,398.04,322.08,282.0,280.44
2018-05-19,266.28,255.12,261.84,256.44,260.76,253.92,266.04,280.2,306.96,342.6,335.52,351.96,329.52,390.84,367.32,335.64,337.92,319.08,314.76,302.52,311.76,297.48,268.44,264.96
2018-05-20,260.64,291.36,257.64,258.48,262.92,261.84,268.8,293.16,291.12,308.4,315.96,314.88,305.88,305.28,318.12,289.08,307.68,295.08,300.0,280.8,273.72,276.12,251.28,239.64
2018-05-21,236.52,244.44,235.56,235.92,232.8,237.12,637.92,756.36,844.56,992.88,939.06,982.44,999.48,861.48,912.36,896.4,878.64,863.88,491.76,364.2,330.72,321.6,275.52,237.12
2018-05-22,240.24,246.72,241.92,235.56,226.32,233.16,598.08,697.68,779.04,960.48,933.12,1037.88,1047.84,952.68,1026.24,920.76,931.2,905.76,562.2,410.64,356.64,328.56,294.84,249.6
2018-05-23,246.72,240.6,238.08,243.0,232.92,240.24,562.2,661.08,785.76,942.36,932.52,1002.96,951.72,897.48,897.6,918.36,898.8,944.28,625.68,367.32,357.0,304.44,266.4,260.28
2018-05-24,247.2,243.78,241.32,240.96,247.68,245.34,589.68,689.88,845.76,988.32,948.72,975.72,980.16,907.8,947.76,936.0,891.0,909.96,627.12,471.24,411.0,335.68,270.0,258.96
2018-05-25,236.64,239.64,243.84,231.24,226.2,232.44,567.84,614.28,780.84,970.8,934.32,988.32,978.0,958.92,1000.32,954.24,974.4,894.36,583.56,446.76,360.36,335.4,269.16,241.56
2018-05-26,246.12,235.92,261.24,231.48,248.64,232.2,268.8,252.96,333.96,352.56,336.48,376.32,346.32,344.28,370.08,393.6,375.0,338.52,310.08,297.72,317.16,283.44,257.64,248.76
2018-05-27,244.56,243.72,240.0,244.68,252.96,252.0,251.64,247.2,286.56,307.56,316.2,344.04,314.76,338.28,307.8,314.88,317.16,313.92,281.4,293.04,292.56,271.8,250.56,257.88
2018-05-28,234.6,242.04,240.84,232.44,238.92,236.64,647.16,752.04,878.64,1035.0,1061.16,1067.16,1075.8,1050.0,1079.4,1007.52,997.08,1012.44,612.36,490.92,350.04,337.92,265.92,270.6
2018-05-29,269.04,262.56,247.2,250.44,249.48,248.88,697.92,784.42,859.44,1012.2,1064.04,1022.04,1077.24,1030.26,986.76,953.04,1028.88,946.08,543.12,441.36,390.6,373.56,336.36,261.6
2018-05-30,265.68,266.16,259.32,250.56,266.64,255.72,734.28,813.0,950.52,1098.84,1098.12,1137.6,1045.68,990.6,1021.2,991.08,970.68,979.32,546.96,434.76,359.16,328.32,279.48,269.52
2018-05-31,258.72,257.52,254.04,261.72,262.2,250.8,691.08,777.48,863.4,1032.0,970.92,1035.12,1067.88,1034.04,949.32,937.2,910.44,921.96,487.2,405.84,395.4,324.12,279.0,286.68
2018-06-01,268.68,249.72,256.56,253.2,243.12,242.28,627.0,726.0,796.44,1024.2,1024.08,1049.04,983.64,921.24,960.12,948.12,912.12,912.48,500.28,386.16,359.4,317.64,262.08,261.24
2018-06-02,251.04,242.88,252.96,251.76,249.84,261.48,258.24,287.16,377.04,449.16,435.24,408.48,358.8,356.04,360.96,358.68,363.24,394.8,330.24,320.76,328.08,290.76,249.96,251.64
2018-06-03,244.8,249.0,259.2,253.56,248.76,248.46,246.36,258.48,283.32,299.4,317.16,313.32,332.04,301.56,323.04,318.6,339.36,318.84,294.96,308.64,324.24,302.16,253.32,251.04
2018-06-04,249.96,243.84,254.4,249.12,256.08,249.72,671.28,786.96,1017.24,1100.04,1048.68,1132.44,1200.24,1044.36,1092.12,1143.12,1091.52,1092.0,643.68,513.72,470.28,407.88,352.44,347.76
2018-06-05,342.6,336.6,333.24,338.28,326.4,339.72,792.48,890.16,1033.2,1270.56,1125.0,1138.08,1172.64,1113.48,1118.04,1035.76,1086.72,1003.2,512.28,466.44,373.2,330.12,291.12,272.4
2018-06-06,275.88,268.68,269.88,272.76,258.72,254.64,682.44,815.4,923.4,1065.6,1093.68,1101.36,1155.36,1026.36,1115.28,1100.76,1068.84,1026.6,565.56,448.44,375.84,358.8,285.12,259.92
2018-06-07,262.92,247.2,242.04,277.32,262.92,260.52,668.4,831.96,951.36,1065.24,1118.64,1183.32,1106.4,1044.12,1109.16,1081.92,1110.6,1064.4,525.96,458.88,389.4,338.12,310.44,280.8
2018-06-08,289.68,275.76,273.36,264.96,278.76,270.48,709.08,864.36,916.92,1073.4,1154.88,1134.0,1155.6,1067.4,1080.72,1064.16,1125.6,1086.36,604.2,475.08,376.32,335.94,315.36,309.6
2018-06-09,298.08,279.0,269.88,277.2,272.62,269.88,277.92,284.64,404.16,417.48,473.16,475.92,459.36,503.28,535.52,554.64,520.68,463.2,423.84,374.88,355.08,348.24,285.72,281.04
2018-06-10,274.68,265.8,259.44,261.72,257.16,264.96,303.6,297.72,347.28,339.84,355.08,357.72,374.16,356.88,391.8,360.72,359.28,363.36,382.8,360.72,358.2,330.48,299.16,293.88
2018-06-11,279.72,290.88,287.28,288.6,288.0,288.48,736.08,840.36,927.36,1088.52,1070.28,1105.8,1123.68,1034.52,1088.76,1047.48,1032.72,997.56,553.14,423.24,417.12,352.32,303.12,289.92
2018-06-12,291.48,271.08,268.56,265.32,266.16,268.08,719.16,803.04,933.48,1071.36,1093.92,1147.8,1177.68,1053.36,1137.36,1092.72,1030.2,1005.48,542.64,474.36,424.2,344.52,321.24,279.0
2018-06-13,283.32,265.8,280.32,259.08,260.16,259.8,729.12,879.6,934.32,1172.52,1165.2,1156.56,1125.24,1032.0,1124.76,1052.52,1061.04,1044.24,579.24,432.36,389.4,351.48,285.6,282.84
2018-06-14,268.92,272.76,264.84,268.08,259.44,269.28,721.44,863.4,992.52,1112.76,1091.04,1201.2,1136.04,1085.04,1068.12,1068.96,1104.96,1034.76,601.92,424.44,405.84,351.24,286.32,281.64
2018-06-15,268.8,265.56,267.72,264.0,252.96,268.2,706.92,894.12,991.2,1113.84,1167.36,1218.96,1148.4,1055.52,1091.28,1083.36,1091.16,1000.92,509.28,414.0,380.4,324.72,279.24,273.0
2018-06-16,266.4,263.88,259.44,259.08,253.2,247.32,275.76,261.84,324.0,349.68,360.48,404.88,372.84,363.84,362.52,361.32,363.96,393.48,345.0,339.18,346.32,347.28,288.72,287.4
2018-06-17,254.76,260.16,256.8,253.92,261.36,254.64,273.84,267.24,307.8,339.72,352.92,348.0,355.92,349.44,362.28,357.84,354.6,320.16,332.76,312.24,337.08,314.4,293.16,267.24
2018-06-18,263.16,263.04,256.32,247.56,243.96,257.64,272.28,273.84,321.72,315.0,354.84,364.44,379.92,390.48,369.96,357.96,337.74,390.36,341.88,335.76,310.8,300.48,263.04,258.48
2018-06-19,272.52,256.56,263.16,255.72,258.12,266.4,740.28,924.24,1142.16,1251.6,1285.32,1318.32,1288.08,1097.76,1136.28,1128.24,1095.48,1115.16,512.4,451.2,392.76,336.6,285.12,271.56
2018-06-20,266.64,268.44,259.2,262.8,269.16,267.12,761.28,886.56,966.12,1129.32,1172.76,1174.44,1155.84,1048.44,1074.12,1156.68,1037.28,1022.16,564.12,439.8,419.16,397.08,329.52,291.24
2018-06-21,287.52,288.84,293.76,290.88,292.44,286.2,729.0,855.36,976.56,1158.12,1086.12,1196.88,1198.08,1127.52,1153.8,1112.04,1068.48,1053.84,545.64,493.56,402.12,348.48,284.64,267.24
2018-06-22,272.64,262.44,263.88,257.16,262.78,263.28,713.88,851.52,870.36,1045.8,1147.44,1144.08,1066.32,1050.48,1055.64,1080.96,971.76,906.12,468.6,400.8,354.96,317.64,258.12,253.92
2018-06-23,263.04,249.12,255.48,249.96,250.68,250.8,271.68,289.92,330.24,413.76,456.24,463.08,443.64,434.04,417.48,426.36,361.44,378.96,350.76,356.28,346.08,318.6,269.4,275.54
2018-06-24,291.36,268.56,255.24,268.32,249.0,259.92,270.96,274.92,287.52,314.76,329.04,329.52,334.2,355.2,350.04,354.0,355.08,358.8,309.24,314.4,311.52,298.68,266.28,258.24
2018-06-25,265.44,263.04,260.52,257.52,260.4,256.08,721.08,863.16,950.16,1221.24,1133.64,1171.68,1179.24,1102.92,1199.88,1138.8,1176.12,1140.12,598.32,462.24,426.12,374.64,310.08,309.12
2018-06-26,290.4,295.92,294.36,288.48,301.44,330.96,818.64,934.44,1035.6,1181.28,1236.72,1308.84,1279.92,1154.4,1157.4,1206.6,1190.64,1215.24,552.36,522.0,469.92,444.84,365.4,354.36
2018-06-27,330.72,328.56,325.44,317.64,322.92,313.56,812.52,960.68,1047.6,1200.96,1243.68,1243.68,1291.2,1155.0,1223.28,1136.04,1168.08,1059.6,578.88,477.36,429.72,382.08,299.04,295.32
2018-06-28,300.84,302.76,284.52,286.2,280.8,284.64,754.44,941.76,1019.88,1116.12,1187.76,1268.88,1271.28,1096.8,1171.68,1041.96,1051.92,1009.8,562.44,428.04,414.6,373.44,301.56,273.72
2018-06-29,273.72,283.32,277.32,266.64,269.76,282.36,749.16,897.48,938.64,1108.8,1185.36,1136.52,1207.8,1066.8,1098.12,1080.6,1041.72,1038.24,601.56,446.04,414.96,369.36,296.52,266.4
2018-06-30,280.56,268.44,277.56,269.76,271.56,275.28,290.16,286.8,432.48,477.0,517.08,515.76,533.52,466.32,477.6,461.28,502.94,383.04,394.56,324.84,360.6,344.28,287.88,288.6
2018-07-01,281.76,282.24,282.84,273.72,264.96,256.8,283.08,270.6,402.72,380.4,410.88,432.96,409.68,390.6,417.6,369.0,354.48,368.52,343.2,343.68,343.8,324.24,281.64,274.8
2018-07-02,282.6,277.32,279.48,265.56,277.2,267.12,760.2,899.52,1053.84,1180.8,1280.88,1301.88,1255.08,1215.6,1260.36,1158.48,1164.6,1126.32,581.4,510.12,459.72,377.88,319.44,334.68
2018-07-03,307.8,286.44,276.96,272.28,264.96,288.0,754.8,899.52,1012.2,1161.96,1226.4,1262.28,1291.56,1159.2,1146.72,1177.44,1168.56,1081.8,548.16,474.72,407.16,337.2,290.76,291.0
2018-07-04,276.12,274.8,285.48,267.12,267.72,279.6,759.0,910.68,991.56,1187.52,1268.64,1330.56,1203.48,1193.28,1154.28,1136.52,1111.68,1063.56,727.08,570.12,489.84,378.84,345.0,313.56
2018-07-05,317.4,311.4,302.52,325.92,289.92,306.96,767.76,892.44,984.36,1198.56,1182.0,1260.48,1187.64,1120.28,1096.2,1059.84,1068.24,1098.84,582.6,515.88,465.96,384.48,352.8,328.8
2018-07-06,323.88,315.24,322.2,310.08,327.72,299.88,770.04,900.54,980.28,1161.96,1172.64,1221.72,1237.08,1193.64,1227.12,1164.72,1093.44,1039.92,582.12,512.88,487.08,385.52,378.6,329.64
2018-07-07,332.88,298.68,311.76,290.88,298.68,300.72,314.76,319.8,383.88,475.68,519.24,549.24,477.84,482.04,505.2,519.96,398.52,403.92,373.08,369.84,373.44,370.2,327.48,321.12
2018-07-08,308.52,300.96,306.36,309.24,293.88,316.44,315.0,324.12,353.64,361.56,383.16,443.4,420.24,429.12,446.4,411.24,434.16,476.4,519.96,435.96,378.84,371.28,333.96,360.0
2018-07-09,304.68,327.6,304.8,306.6,310.8,301.56,818.4,988.08,1092.84,1294.08,1246.92,1351.44,1285.56,1236.84,1256.52,1241.76,1263.84,1212.48,723.12,618.36,562.2,418.56,352.8,366.48
2018-07-10,368.04,347.04,325.68,336.0,307.08,313.32,809.04,984.24,1044.72,1228.92,1260.6,1243.44,1222.68,1145.76,1178.04,1158.96,1145.88,1103.4,590.76,500.52,478.32,441.48,338.4,323.76
2018-07-11,322.32,316.44,309.24,309.48,305.88,311.28,811.56,945.72,1052.04,1212.6,1223.76,1201.2,1172.28,1091.28,1103.76,1134.12,1083.96,1080.12,622.08,492.12,465.96,435.72,336.6,329.28
2018-07-12,333.6,326.52,315.84,309.0,309.84,320.76,818.64,991.56,1065.96,1214.64,1203.72,1225.44,1187.16,1140.6,1149.12,1158.24,1148.04,1108.8,603.6,534.12,472.56,437.64,366.6,332.16
2018-07-13,326.84,325.44,316.08,316.44,319.2,312.36,828.89,930.84,1060.68,1228.32,1245.48,1238.04,1163.64,1157.16,1157.04,1115.28,1136.52,1096.56,609.84,489.6,453.84,397.56,331.44,315.48
2018-07-14,303.84,307.08,296.52,280.92,302.88,304.32,307.32,332.28,415.32,524.28,545.28,525.72,547.44,546.12,526.92,577.08,501.24,486.36,452.16,394.08,417.96,355.56,312.12,311.76
2018-07-15,310.92,299.76,297.36,296.4,282.6,293.16,312.72,305.76,413.28,424.2,456.0,489.24,453.24,433.08,491.52,428.88,491.88,501.96,509.52,422.52,415.2,377.4,304.08,299.4
2018-07-16,310.08,295.8,282.96,282.84,286.8,294.12,845.04,952.8,1065.0,1322.04,1311.6,1231.32,1228.2,1150.56,1213.08,1163.28,1174.68,1197.72,614.28,551.28,498.12,416.88,341.64,331.32
2018-07-17,310.68,313.44,310.32,316.2,302.28,319.14,896.88,943.8,1096.56,1208.88,1247.28,1339.44,1339.56,1204.56,1229.16,1147.44,1187.88,1162.8,575.4,477.12,476.4,417.6,380.2,319.2
2018-07-18,288.6,309.24,306.12,293.04,291.0,301.56,864.84,966.0,1059.48,1217.52,1250.04,1284.48,1287.6,1201.56,1197.72,1185.6,1164.12,1143.96,637.68,476.52,451.32,432.72,325.56,321.12
2018-07-19,295.68,306.36,302.88,297.48,293.88,294.36,864.84,903.24,997.68,1224.72,1230.36,1274.16,1249.32,1157.04,1149.72,1185.48,1184.4,1141.2,778.68,644.88,477.0,408.0,350.4,314.88
2018-07-20,312.96,289.68,299.88,296.04,296.52,290.28,855.24,879.72,1068.48,1175.28,1184.4,1244.88,1243.92,1128.12,1206.96,1128.48,1121.88,1102.68,617.28,455.88,431.64,390.48,304.2,301.2
2018-07-21,290.28,285.72,293.52,295.92,296.4,293.76,300.24,312.6,397.56,485.52,560.76,534.72,587.64,527.04,515.16,486.96,449.28,463.92,456.0,389.16,370.56,362.64,317.88,333.6
2018-07-22,333.12,323.28,299.28,282.12,299.76,282.24,316.2,307.92,357.84,355.56,421.56,379.44,376.8,357.48,367.8,366.6,376.68,389.76,378.84,346.68,362.76,351.72,313.32,303.24
2018-07-23,308.64,285.6,287.04,294.36,285.0,289.56,873.72,932.28,1012.56,1219.08,1250.28,1237.8,1298.28,1208.76,1214.28,1197.24,1125.96,1176.84,770.16,611.28,544.2,424.68,384.72,319.32
2018-07-24,309.72,305.4,315.48,302.76,304.8,322.8,852.84,848.4,993.96,1125.84,1160.04,1237.32,1172.88,1093.56,1207.56,1151.28,1115.64,1200.6,606.0,546.12,474.0,437.16,338.04,295.8
2018-07-25,311.16,283.56,291.72,294.6,294.48,284.52,871.32,928.56,1026.24,1176.36,1238.04,1239.72,1254.12,1131.6,1213.32,1159.44,1189.32,1152.6,622.46,491.64,439.92,378.36,303.0,299.16
2018-07-26,291.96,285.36,285.48,282.48,290.16,284.16,894.0,954.84,1081.32,1229.4,1335.96,1323.12,1330.2,1184.4,1188.72,1160.88,1129.2,1101.36,589.68,511.8,444.0,375.72,302.4,305.8
2018-07-27,310.44,292.44,287.52,283.8,273.6,291.36,886.2,852.6,955.68,1114.92,1207.8,1235.28,1151.88,1095.24,1168.56,1161.84,1153.8,1137.72,672.12,528.12,461.28,431.4,319.2,321.12
2018-07-28,309.36,294.24,287.76,290.04,284.64,289.2,305.04,347.52,554.76,579.36,610.08,641.88,596.52,552.96,556.32,545.64,554.64,516.36,443.4,391.2,367.32,376.32,340.68,296.88
2018-07-29,300.24,302.04,286.08,295.8,291.24,288.6,311.04,310.56,384.24,404.4,430.32,467.4,449.4,461.04,493.08,426.72,423.6,461.88,427.56,381.12,370.56,331.44,300.36,300.48
2018-07-30,300.12,291.12,295.44,289.56,294.84,290.04,883.8,988.68,1081.32,1264.8,1344.48,1389.36,1362.84,1234.32,1267.8,1106.28,1118.52,1126.2,607.2,528.24,459.0,403.02,343.3,327.0
2018-07-31,322.32,304.68,297.0,305.16,293.4,298.32,823.8,860.16,967.56,1115.88,1140.6,1213.68,1236.12,1117.32,1086.72,1061.04,1118.28,1054.32,613.56,513.72,478.56,396.6,309.96,295.56
2018-08-01,297.84,304.8,289.08,290.16,301.92,279.82,825.12,842.64,930.48,1097.16,1130.4,1129.92,1218.84,1084.08,1097.64,1056.12,1070.88,1096.08,693.84,531.84,531.72,422.88,326.76,310.92
2018-08-02,298.56,299.48,300.24,319.44,285.96,287.88,829.08,820.56,871.44,1064.64,1142.16,1172.88,1134.0,1067.52,1040.04,1041.36,1060.44,1018.8,625.8,455.88,449.52,354.24,315.36,297.84
2018-08-03,298.32,291.24,293.4,299.64,280.8,288.96,801.0,806.4,888.24,1064.88,1107.84,1038.24,1056.72,947.76,1013.64,953.76,940.92,972.6,587.4,433.8,377.04,346.32,304.44,295.8
2018-08-04,298.2,288.0,289.32,288.96,286.92,284.76,302.88,343.8,444.96,507.24,554.28,518.16,492.78,472.92,514.68,493.68,429.84,417.36,419.16,369.12,368.4,363.12,297.72,301.08
2018-08-05,285.96,299.76,296.64,293.04,298.92,279.12,309.0,325.8,384.84,374.4,451.92,436.08,435.24,428.76,435.48,391.92,384.12,462.0,444.0,374.28,371.88,380.04,302.64,303.72
2018-08-06,293.52,298.32,282.12,293.16,285.6,486.84,831.6,874.68,1016.28,1255.56,1320.12,1363.2,1244.52,1186.56,1137.12,1148.4,1091.16,1087.56,645.6,510.48,454.68,399.24,329.76,315.12
2018-08-07,325.2,298.56,302.4,293.16,297.0,494.4,801.6,808.68,948.12,1151.76,1163.16,1238.04,1206.84,1111.2,1124.4,1155.24,1120.8,1089.72,572.04,520.44,456.48,427.08,323.4,324.14
2018-08-08,318.36,304.44,310.44,312.24,315.0,511.2,807.0,816.48,935.04,1155.6,1148.52,1165.2,1119.84,1071.48,1150.92,1134.96,1113.72,1094.28,695.28,617.04,446.76,364.8,312.72,310.8
2018-08-09,292.2,303.72,297.12,282.96,291.6,512.28,743.16,767.52,892.92,1071.12,1100.64,1171.56,1157.64,1070.16,1133.16,1107.12,1087.08,1069.78,621.72,465.84,468.48,416.64,368.28,312.24
2018-08-10,298.56,294.6,301.2,296.52,294.48,514.32,766.92,779.64,883.44,1016.16,1123.32,1215.36,1085.88,1030.68,1055.52,1072.32,1089.0,1037.52,663.24,536.4,478.56,399.72,376.44,313.56
2018-08-11,300.72,294.96,299.28,291.24,291.08,294.36,319.92,355.32,504.0,561.96,668.88,655.92,618.0,610.32,629.64,544.08,540.6,540.72,524.76,391.56,376.08,367.32,327.0,294.12
2018-08-12,295.08,300.96,303.24,291.96,289.56,292.8,315.72,321.12,397.68,398.64,427.44,421.32,421.44,386.4,422.58,383.88,388.08,385.8,357.72,345.84,355.8,340.08,298.2,300.24
2018-08-13,299.52,285.84,302.04,295.68,291.36,495.12,781.66,853.56,987.6,1130.28,1121.28,1211.04,1159.8,1067.52,1060.08,1100.52,1063.8,1043.4,662.16,531.48,436.08,359.64,318.72,298.08
2018-08-14,292.68,295.92,300.36,284.64,303.72,458.76,751.56,797.04,971.4,1095.24,1088.76,1141.32,1149.72,1131.24,1115.4,1083.96,1042.68,1070.16,630.12,536.28,460.68,424.56,351.98,321.24
2018-08-15,310.56,317.88,299.88,302.88,293.16,496.92,769.68,782.4,895.32,1081.8,1114.56,1172.28,1137.48,1002.24,1043.16,1076.88,1049.16,1022.76,607.92,502.92,454.68,362.04,318.84,297.0
2018-08-16,315.96,296.16,290.16,302.76,289.44,495.12,729.84,763.08,896.04,1013.76,1050.96,1092.48,1208.64,1071.92,1125.48,1115.52,1104.84,1043.76,621.12,485.16,396.96,376.2,311.04,308.4
2018-08-17,299.28,295.08,284.88,299.04,288.72,482.52,715.44,805.2,452.52,542.28,559.56,586.44,586.68,550.92,558.96,525.96,556.08,564.24,358.08,265.92,251.16,235.8,281.4,178.68
2018-08-18,183.24,174.12,173.28,179.52,174.96,179.52,193.56,190.92,258.84,290.52,367.2,320.16,337.2,301.44,303.48,289.92,299.52,275.76,281.16,227.28,251.64,230.88,182.4,182.28
2018-08-19,181.2,179.4,173.5,179.76,169.32,173.04,190.08,173.28,198.84,227.64,252.24,256.8,265.2,263.04,252.0,257.16,228.24,262.32,241.56,227.16,212.76,199.08,176.76,181.08
2018-08-20,173.88,182.88,163.08,182.28,175.32,292.44,465.72,475.56,517.08,621.96,690.24,647.64,679.32,580.44,616.44,599.88,576.84,597.6,367.56,337.92,260.4,226.68,223.2,194.76
2018-08-21,189.0,170.4,177.72,184.8,173.4,254.52,447.36,418.44,471.24,550.08,610.08,585.0,599.04,586.92,597.6,635.76,591.12,604.92,388.92,274.32,260.52,275.88,203.52,174.12
2018-08-22,174.48,176.88,173.52,167.76,177.12,285.48,461.04,430.08,515.52,593.76,650.04,595.92,579.6,563.04,576.0,595.08,565.8,585.96,339.84,281.04,238.08,217.2,236.76,212.76
2018-08-23,196.2,235.68,185.76,191.64,215.52,285.36,456.84,406.2,520.44,595.8,592.8,636.36,624.84,589.56,607.8,646.08,601.32,580.68,352.32,278.16,283.08,256.32,222.72,186.84
2018-08-24,175.2,181.8,173.16,162.84,178.2,256.2,404.88,376.08,473.28,539.88,558.72,546.84,551.88,528.0,584.52,599.52,546.0,571.32,371.64,309.96,254.88,212.88,181.8,167.04
2018-08-25,183.84,171.12,166.56,185.04,165.84,163.8,183.6,188.04,387.72,369.24,348.36,387.96,339.36,321.96,410.04,342.72,342.12,277.08,236.28,246.72,243.48,,,
2018-08-26,,,,,,,,,,,,,277.56,248.28,233.64,227.28,250.2,248.16,264.36,220.44,219.84,198.96,191.4,197.64
2018-08-27,180.12,173.04,168.72,167.64,176.76,260.76,429.0,390.24,469.92,562.68,619.2,638.16,587.4,566.64,594.84,539.76,585.24,587.64,390.36,292.56,264.36,219.12,187.32,172.08
2018-08-28,187.44,180.12,169.2,169.92,161.64,249.0,438.24,421.08,478.92,626.64,616.8,629.04,555.36,553.56,553.8,565.68,585.6,602.04,379.92,325.32,263.28,218.64,177.96,174.96
2018-08-29,175.2,169.8,166.8,158.16,171.0,251.52,412.56,387.96,450.96,568.2,599.4,591.0,615.36,565.08,570.48,579.36,531.24,571.8,371.4,277.92,237.24,214.08,205.2,189.96
2018-08-30,212.4,207.48,169.2,169.68,179.28,257.76,429.96,381.0,505.68,550.2,619.32,655.2,620.04,559.56,575.88,558.72,612.6,561.0,420.48,274.92,272.88,237.6,214.2,183.12
2018-08-31,186.0,178.92,162.6,167.4,171.36,263.88,417.6,380.88,482.76,548.16,585.24,605.4,566.88,525.0,603.24,556.8,555.12,560.88,391.68,300.36,275.04,252.6,190.8,184.2
2018-09-01,176.52,169.2,168.6,182.52,173.88,170.88,183.36,181.68,280.44,334.92,375.96,372.84,377.88,410.88,387.36,337.92,338.52,369.0,356.76,309.48,321.36,285.0,258.0,182.64
2018-09-02,181.32,177.48,173.76,164.28,176.52,168.24,175.56,188.28,199.68,240.0,249.24,229.92,234.96,240.72,240.12,206.88,220.68,264.24,253.8,237.36,218.28,195.24,180.0,178.44
2018-09-03,174.96,177.24,167.88,174.12,179.52,293.76,466.56,451.44,530.04,645.12,646.32,652.32,657.12,632.16,622.68,650.4,584.76,625.08,361.2,303.72,279.96,209.4,185.16,190.68
2018-09-04,183.72,176.52,184.56,180.36,175.68,268.8,465.6,446.04,498.96,598.56,616.32,639.84,638.28,573.24,626.4,634.08,590.88,605.88,410.04,316.08,240.0,218.88,190.08,179.04
2018-09-05,184.08,169.56,189.72,182.04,179.04,278.76,449.04,408.48,459.6,560.16,577.08,630.48,614.76,561.84,605.52,577.92,604.92,601.8,327.48,292.8,257.64,210.56,224.28,180.12
2018-09-06,187.68,172.44,173.28,179.52,175.8,285.48,426.72,399.0,450.12,636.24,567.12,581.64,595.2,552.48,586.44,582.24,588.36,596.76,372.84,279.96,264.24,216.36,188.16,180.84
2018-09-07,171.12,181.68,176.4,172.44,171.0,270.3,427.8,376.26,471.72,504.12,506.64,527.88,571.8,554.28,512.64,530.28,495.48,512.4,331.56,252.84,232.2,204.0,186.96,173.64
2018-09-08,177.0,167.88,175.2,162.6,168.48,163.8,182.76,179.28,272.28,255.36,294.48,282.84,301.56,322.56,282.96,256.44,242.4,249.0,249.36,198.0,206.88,176.4,189.24,163.32
2018-09-09,151.08,162.6,157.08,164.64,152.88,150.12,167.52,157.44,199.08,187.2,191.52,232.56,218.04,204.84,190.56,181.92,201.36,214.8,202.68,195.12,190.32,188.16,169.92,159.12
2018-09-10,163.44,154.8,160.44,157.92,161.52,153.72,394.56,390.96,443.52,552.48,592.2,576.24,607.56,556.08,585.96,594.36,557.76,537.48,360.96,255.72,248.52,208.08,195.6,161.16
2018-09-11,187.32,158.88,171.36,153.0,157.68,179.16,402.48,358.2,441.6,542.64,609.6,569.28,569.28,541.68,585.24,544.32,512.28,521.64,331.68,253.56,284.4,216.36,191.76,168.72
2018-09-12,178.68,167.52,167.64,167.88,162.84,177.84,369.6,359.04,429.6,544.92,575.04,575.64,549.24,547.3,542.04,504.36,509.4,496.32,362.04,286.68,239.4,213.48,202.68,168.6
2018-09-13,183.24,166.32,175.44,172.2,170.88,166.8,380.04,361.68,448.2,545.04,526.32,534.36,610.92,526.92,520.8,536.28,518.16,501.36,331.68,287.52,260.52,250.08,187.32,169.2
2018-09-14,162.6,168.96,171.96,171.72,163.8,163.68,356.4,352.44,460.92,522.72,563.28,524.28,529.44,529.08,526.92,535.56,543.12,512.64,374.88,286.8,295.56,200.28,181.44,189.0
